OrderID,OrderDate,Region,Country,CustomerID,Segment,ProductCategory,Product,Quantity,UnitPrice,Sales,Cost,Profit
ORD000882,2024-05-05,North America,Canada,CUST1493,Corporate,Electronics,Monitor,7,1099.51,7696.57,6145.95,1550.62
ORD000883,2024-10-20,Europe,Germany,CUST7608,Home Office,Furniture,Desk,12,852.86,10234.32,6618.55,3615.77
ORD000884,2022-03-07,Australia,Australia,CUST6410,Home Office,Furniture,Desk,5,388.46,1942.3,1618.76,323.54
ORD000885,2024-03-11,Australia,Australia,CUST2779,Corporate,Furniture,Chair,3,1338.55,4015.65,2272.53,1743.12
ORD000886,2022-07-10,Australia,Australia,CUST1525,Home Office,Office Supplies,Stapler,6,265.26,1591.56,1103.77,487.79
ORD000887,2023-02-12,Australia,Australia,CUST4373,Consumer,Electronics,Smartphone,3,2278.81,6836.43,4341.56,2494.87
ORD000888,2024-01-25,Asia,India,CUST7731,Corporate,Furniture,Desk,17,32.56,553.52,340.07,213.45
ORD000889,2024-09-06,Europe,UK,CUST4382,Consumer,Electronics,Monitor,3,975.54,2926.62,2388.87,537.75
ORD000890,2022-11-22,Europe,France,CUST4325,Home Office,Furniture,Table,20,1439.85,28797.0,17526.14,11270.86
ORD000891,2022-10-20,South America,Argentina,CUST5044,Home Office,Electronics,Laptop,15,164.61,2469.15,1579.6,889.55
ORD000892,2022-03-22,Asia,Singapore,CUST8476,Corporate,Furniture,Table,3,723.34,2170.02,1754.13,415.89
ORD000893,2024-04-30,Asia,Singapore,CUST8079,Corporate,Office Supplies,Notebook,8,453.05,3624.4,2595.82,1028.58
ORD000894,2024-03-16,South America,Chile,CUST5485,Home Office,Electronics,Laptop,2,603.04,1206.08,970.52,235.56
ORD000895,2023-03-21,Australia,Australia,CUST2986,Corporate,Office Supplies,Pen,16,1031.14,16498.24,12648.4,3849.84
ORD000896,2024-04-19,North America,USA,CUST1731,Corporate,Office Supplies,Stapler,15,416.27,6244.05,3575.22,2668.83
ORD000897,2024-02-20,North America,USA,CUST7499,Consumer,Office Supplies,Paper,11,1866.16,20527.76,16412.37,4115.39
ORD000898,2023-11-01,North America,Canada,CUST9985,Home Office,Electronics,Smartphone,15,1214.47,18217.05,9543.6,8673.45
ORD000899,2023-07-26,Europe,Spain,CUST2646,Consumer,Electronics,Monitor,6,430.62,2583.72,1308.2,1275.52
ORD000900,2022-12-11,Asia,India,CUST5476,Consumer,Office Supplies,Paper,3,1680.12,5040.36,2539.96,2500.4
ORD000901,2022-03-12,South America,Argentina,CUST9566,Home Office,Electronics,Smartphone,18,544.34,9798.12,7288.43,2509.69
ORD000902,2024-06-28,North America,Canada,CUST7183,Consumer,Office Supplies,Stapler,2,1497.52,2995.04,1548.53,1446.51
ORD000903,2022-07-07,Europe,France,CUST6523,Consumer,Electronics,Smartphone,1,1057.1,1057.1,894.57,162.53
ORD000904,2022-12-09,North America,USA,CUST6359,Corporate,Electronics,Smartphone,2,1042.12,2084.24,1120.67,963.57
ORD000905,2024-03-20,Australia,Australia,CUST6842,Corporate,Office Supplies,Notebook,14,306.41,4289.74,2465.84,1823.9
ORD000906,2022-01-25,Europe,UK,CUST5562,Home Office,Furniture,Cabinet,13,535.86,6966.18,4019.72,2946.46
ORD000907,2023-03-24,Australia,Australia,CUST2668,Home Office,Electronics,Laptop,14,757.33,10602.62,7523.66,3078.96
ORD000908,2023-10-27,Australia,Australia,CUST3177,Corporate,Furniture,Desk,13,1696.36,22052.68,18531.49,3521.19
ORD000909,2022-05-19,Europe,France,CUST8354,Corporate,Office Supplies,Paper,11,49.03,539.33,441.84,97.49
ORD000910,2023-04-22,Australia,Australia,CUST6060,Consumer,Office Supplies,Pen,1,1542.79,1542.79,1255.63,287.16
ORD000911,2022-05-03,South America,Brazil,CUST3484,Corporate,Office Supplies,Pen,5,939.44,4697.2,2836.24,1860.96
ORD000912,2023-11-05,Europe,UK,CUST1648,Home Office,Electronics,Monitor,5,698.93,3494.65,2534.53,960.12
ORD000913,2023-04-15,South America,Chile,CUST1885,Home Office,Furniture,Desk,11,860.11,9461.21,5412.15,4049.06
ORD000914,2024-12-03,Europe,Germany,CUST2058,Corporate,Office Supplies,Paper,11,462.95,5092.45,3668.72,1423.73
ORD000915,2023-02-23,North America,USA,CUST4348,Consumer,Electronics,Smartphone,5,233.94,1169.7,827.47,342.23
ORD000916,2023-09-30,Australia,Australia,CUST3890,Home Office,Furniture,Table,6,1805.58,10833.48,6345.43,4488.05
ORD000917,2023-02-17,Europe,France,CUST6891,Corporate,Furniture,Table,9,2156.75,19410.75,12974.33,6436.42
ORD000918,2024-05-15,South America,Brazil,CUST3553,Corporate,Furniture,Table,17,1525.44,25932.48,16900.21,9032.27
ORD000919,2023-09-07,North America,Canada,CUST3878,Corporate,Furniture,Desk,20,1345.31,26906.2,18659.4,8246.8
ORD000920,2023-08-04,South America,Argentina,CUST6459,Consumer,Furniture,Table,13,1407.54,18298.02,12228.48,6069.54
ORD000921,2022-01-09,South America,Brazil,CUST7131,Corporate,Electronics,Smartphone,1,2154.83,2154.83,1628.25,526.58
ORD000922,2024-02-26,South America,Argentina,CUST2167,Corporate,Furniture,Cabinet,16,772.99,12367.84,10458.65,1909.19
ORD000923,2023-02-02,North America,USA,CUST6711,Home Office,Furniture,Chair,14,2392.96,33501.44,25794.25,7707.19
ORD000924,2022-04-29,South America,Chile,CUST4970,Corporate,Office Supplies,Stapler,13,2316.66,30116.58,22812.78,7303.8
ORD000925,2022-10-30,North America,Canada,CUST3414,Corporate,Office Supplies,Pen,9,1515.56,13640.04,11327.96,2312.08
ORD000926,2022-07-09,Europe,Germany,CUST2316,Home Office,Electronics,Laptop,13,997.18,12963.34,9141.18,3822.16
ORD000927,2023-06-02,Europe,Spain,CUST7271,Home Office,Electronics,Monitor,10,1254.11,12541.1,8610.98,3930.12
ORD000928,2022-08-12,Asia,Singapore,CUST3338,Corporate,Office Supplies,Pen,19,1942.84,36913.96,22906.5,14007.46
ORD000929,2022-01-14,Europe,Spain,CUST2144,Home Office,Office Supplies,Stapler,6,2041.89,12251.34,6132.44,6118.9
ORD000930,2024-06-01,South America,Chile,CUST3200,Consumer,Furniture,Cabinet,6,445.12,2670.72,1509.6,1161.12
ORD000931,2024-07-11,South America,Brazil,CUST1966,Home Office,Office Supplies,Pen,19,2036.85,38700.15,21864.55,16835.6
ORD000932,2024-06-21,Europe,Germany,CUST2307,Corporate,Furniture,Table,20,277.44,5548.8,4010.41,1538.39
ORD000933,2022-05-12,North America,Canada,CUST8949,Home Office,Electronics,Headphones,11,79.02,869.22,506.04,363.18
ORD000934,2022-01-15,North America,USA,CUST4458,Home Office,Electronics,Headphones,19,1974.07,37507.33,19303.18,18204.15
ORD000935,2024-09-22,North America,Canada,CUST6514,Corporate,Office Supplies,Stapler,16,1893.49,30295.84,21556.4,8739.44
ORD000936,2024-03-27,Asia,Japan,CUST6410,Consumer,Electronics,Headphones,13,1528.97,19876.61,16723.32,3153.29
ORD000937,2022-10-12,North America,Canada,CUST5578,Home Office,Office Supplies,Paper,1,1506.76,1506.76,1211.66,295.1
ORD000938,2024-11-20,Europe,France,CUST6278,Consumer,Furniture,Table,14,1652.27,23131.78,11591.22,11540.56
ORD000939,2024-06-28,Asia,India,CUST2333,Corporate,Office Supplies,Stapler,8,1518.87,12150.96,7777.32,4373.64
ORD000940,2024-02-28,South America,Argentina,CUST9520,Home Office,Office Supplies,Pen,10,1519.9,15199.0,11386.78,3812.22
ORD000941,2022-06-28,Australia,Australia,CUST8648,Consumer,Electronics,Monitor,10,2081.72,20817.2,17667.7,3149.5
ORD000942,2023-05-14,South America,Brazil,CUST2465,Consumer,Furniture,Chair,7,430.23,3011.61,2501.06,510.55
ORD000943,2023-10-31,South America,Chile,CUST5220,Home Office,Electronics,Smartphone,13,1916.94,24920.22,14382.25,10537.97
ORD000944,2024-12-30,South America,Chile,CUST4666,Home Office,Electronics,Smartphone,16,230.65,3690.4,2738.74,951.66
ORD000945,2024-02-12,Australia,Australia,CUST8159,Consumer,Office Supplies,Stapler,13,1636.53,21274.89,16483.33,4791.56
ORD000946,2022-06-29,Europe,France,CUST4082,Home Office,Electronics,Headphones,4,227.4,909.6,690.57,219.03
ORD000947,2023-10-04,North America,Mexico,CUST2013,Home Office,Furniture,Chair,13,1444.41,18777.33,9399.7,9377.63
ORD000948,2023-10-17,Australia,Australia,CUST3069,Home Office,Furniture,Table,12,1994.81,23937.72,19793.47,4144.25
ORD000949,2022-01-19,Australia,Australia,CUST5863,Consumer,Electronics,Monitor,18,2131.64,38369.52,23427.44,14942.08
ORD000950,2023-08-04,South America,Chile,CUST1562,Home Office,Furniture,Chair,5,1868.91,9344.55,7449.42,1895.13
ORD000951,2023-07-15,Asia,Japan,CUST9110,Corporate,Office Supplies,Pen,19,1198.32,22768.08,17987.71,4780.37
ORD000952,2023-03-08,South America,Brazil,CUST3933,Corporate,Furniture,Chair,8,1752.52,14020.16,7268.03,6752.13
ORD000953,2022-02-14,South America,Argentina,CUST8756,Corporate,Office Supplies,Notebook,18,983.75,17707.5,11471.86,6235.64
ORD000954,2023-08-02,South America,Argentina,CUST2594,Consumer,Electronics,Headphones,7,1754.27,12279.89,8495.27,3784.62
ORD000955,2024-07-26,Asia,India,CUST8904,Corporate,Office Supplies,Stapler,6,1445.01,8670.06,5675.94,2994.12
ORD000956,2022-01-19,Europe,Germany,CUST3418,Corporate,Electronics,Smartphone,12,1816.26,21795.12,15289.03,6506.09
ORD000957,2022-07-16,South America,Chile,CUST1859,Consumer,Electronics,Laptop,12,2435.53,29226.36,16450.69,12775.67
ORD000958,2022-11-01,Australia,Australia,CUST7498,Corporate,Office Supplies,Paper,13,616.28,8011.64,4338.95,3672.69
ORD000959,2022-07-03,Asia,China,CUST5509,Home Office,Office Supplies,Paper,15,2162.91,32443.65,23606.29,8837.36
ORD000960,2022-08-27,South America,Argentina,CUST9351,Consumer,Electronics,Laptop,3,309.52,928.56,672.74,255.82
ORD000961,2023-07-15,North America,Mexico,CUST8932,Home Office,Office Supplies,Paper,4,1986.89,7947.56,4477.53,3470.03
ORD000962,2022-07-23,South America,Argentina,CUST9806,Consumer,Office Supplies,Notebook,11,163.43,1797.73,1470.74,326.99
ORD000963,2024-12-21,South America,Chile,CUST9830,Home Office,Electronics,Monitor,16,164.51,2632.16,2087.3,544.86
ORD000964,2023-01-06,North America,USA,CUST8327,Corporate,Office Supplies,Pen,20,1739.56,34791.2,17460.43,17330.77
ORD000965,2022-11-27,North America,USA,CUST1573,Consumer,Electronics,Smartphone,3,1408.43,4225.29,3371.81,853.48
ORD000966,2022-12-18,North America,Mexico,CUST5068,Corporate,Furniture,Cabinet,14,2442.87,34200.18,24978.3,9221.88
ORD000967,2022-10-14,North America,Mexico,CUST6769,Home Office,Furniture,Table,19,1228.65,23344.35,14229.03,9115.32
ORD000968,2022-04-02,Australia,Australia,CUST4526,Consumer,Office Supplies,Pen,8,96.65,773.2,424.94,348.26
ORD000969,2023-07-23,Australia,Australia,CUST5177,Corporate,Office Supplies,Stapler,5,1824.12,9120.6,5907.46,3213.14
ORD000970,2024-07-23,South America,Chile,CUST3346,Home Office,Electronics,Monitor,3,2362.13,7086.39,5221.14,1865.25
ORD000971,2023-01-30,Europe,UK,CUST9379,Home Office,Office Supplies,Stapler,12,1411.29,16935.48,12307.35,4628.13
ORD000972,2024-06-07,Europe,Spain,CUST2270,Corporate,Electronics,Headphones,13,69.65,905.45,644.01,261.44
ORD000973,2022-05-16,North America,Mexico,CUST6464,Corporate,Electronics,Monitor,11,1602.24,17624.64,11050.42,6574.22
ORD000974,2022-07-20,Europe,Germany,CUST2720,Consumer,Furniture,Desk,13,2448.82,31834.66,18393.4,13441.26
ORD000975,2022-07-15,Europe,France,CUST5620,Home Office,Office Supplies,Paper,17,875.51,14883.67,10422.37,4461.3
ORD000976,2023-10-14,Asia,India,CUST9711,Home Office,Electronics,Smartphone,13,455.78,5925.14,4634.23,1290.91
ORD000977,2023-06-15,Australia,Australia,CUST3070,Consumer,Furniture,Chair,1,1718.21,1718.21,1288.02,430.19
ORD000978,2022-04-19,South America,Chile,CUST7852,Home Office,Office Supplies,Stapler,12,1770.22,21242.64,12473.45,8769.19
ORD000979,2024-08-17,South America,Brazil,CUST9529,Home Office,Furniture,Cabinet,17,720.62,12250.54,10209.79,2040.75
ORD000980,2023-09-18,Europe,France,CUST2302,Consumer,Office Supplies,Pen,14,1927.59,26986.26,21476.64,5509.62
ORD000981,2022-06-23,Europe,UK,CUST1175,Corporate,Electronics,Laptop,10,1387.63,13876.3,9331.78,4544.52
ORD000982,2024-11-20,Australia,Australia,CUST4115,Home Office,Furniture,Table,18,1746.22,31431.96,20176.65,11255.31
ORD000983,2023-05-16,North America,Mexico,CUST8350,Consumer,Furniture,Cabinet,17,1711.77,29100.09,14981.44,14118.65
ORD000984,2024-01-22,Australia,Australia,CUST7925,Corporate,Electronics,Laptop,5,1286.64,6433.2,5361.23,1071.97
ORD000985,2023-11-24,South America,Brazil,CUST2931,Corporate,Furniture,Desk,8,2080.16,16641.28,13275.95,3365.33
ORD000986,2023-03-13,Asia,Singapore,CUST4562,Corporate,Furniture,Cabinet,1,1846.37,1846.37,1290.79,555.58
ORD000987,2022-04-28,Australia,Australia,CUST5888,Corporate,Furniture,Table,12,19.7,236.4,156.29,80.11
ORD000988,2024-04-03,North America,USA,CUST4236,Consumer,Furniture,Chair,12,27.12,325.44,211.79,113.65
ORD000989,2024-09-25,Australia,Australia,CUST4704,Corporate,Furniture,Desk,1,393.3,393.3,287.04,106.26
ORD000990,2024-05-27,South America,Argentina,CUST8185,Home Office,Furniture,Cabinet,6,1343.39,8060.34,4790.41,3269.93
ORD000991,2024-06-07,South America,Brazil,CUST4251,Consumer,Electronics,Headphones,1,901.3,901.3,725.26,176.04
ORD000992,2024-03-19,Europe,France,CUST3626,Home Office,Electronics,Smartphone,14,1861.09,26055.26,21244.14,4811.12
ORD000993,2022-09-01,Europe,Spain,CUST3087,Corporate,Office Supplies,Stapler,14,1225.22,17153.08,11551.72,5601.36
ORD000994,2022-09-27,South America,Chile,CUST3066,Consumer,Office Supplies,Paper,4,2394.41,9577.64,7446.13,2131.51
ORD000995,2022-04-17,Asia,India,CUST1131,Corporate,Office Supplies,Notebook,11,1077.01,11847.11,8399.37,3447.74
ORD000996,2022-06-19,South America,Argentina,CUST9376,Consumer,Furniture,Table,14,623.13,8723.82,4827.53,3896.29
ORD000997,2023-05-22,Europe,France,CUST2688,Home Office,Electronics,Headphones,14,500.04,7000.56,5231.25,1769.31
ORD000998,2023-04-15,Australia,Australia,CUST4148,Consumer,Electronics,Smartphone,4,335.08,1340.32,688.16,652.16
ORD000999,2022-07-06,South America,Brazil,CUST4791,Consumer,Office Supplies,Notebook,2,953.98,1907.96,1304.55,603.41
ORD001000,2024-11-10,Asia,Singapore,CUST5411,Corporate,Furniture,Desk,14,1611.46,22560.44,13682.94,8877.5
